,t1,t2,score
53427150,Star Wars: Episode I - The Phantom Menace (in 3D),Star Wars: Episode 7 - The Force Awakens,0.3877551020408163
53519288,Korkoro,Kokoko,0.2857142857142857
53520455,Korkoro,Korso,0.42857142857142855
53522024,Korkoro,Horor,0.42857142857142855
53522369,Korkoro,Skorokoro,0.3333333333333333
53546606,Korkoro,Gorko!,0.42857142857142855
53547497,Korkoro,Korku,0.42857142857142855
53579638,Korkoro,Kockar,0.42857142857142855
53595177,Korkoro,Toyokoro,0.375
53604425,Korkoro,Mortoo,0.42857142857142855
53648403,Korkoro,Koko,0.42857142857142855
53658679,Korkoro,Kokoro,0.14285714285714285
53681697,Korkoro,Workers,0.42857142857142855
53696180,Korkoro,Kocurro,0.42857142857142855
53702093,Korkoro,Korpo,0.42857142857142855
53703505,Korkoro,Kurko,0.42857142857142855
53714810,Korkoro,Kotoko,0.42857142857142855
53720301,Korkoro,Koro,0.42857142857142855
53751690,Korkoro,Korok,0.42857142857142855
54023274,Micmacs,Micimackó,0.3333333333333333
54070224,Micmacs,Micha,0.42857142857142855
54124026,Micmacs,Miras,0.42857142857142855
54125569,Micmacs,Picas,0.42857142857142855
54133629,Micmacs,Minas,0.42857142857142855
54135441,Micmacs,Kiemas,0.42857142857142855
54148357,Micmacs,Mi país,0.42857142857142855
54150633,Micmacs,Michao,0.42857142857142855
54158164,Micmacs,Mamac,0.42857142857142855
54172990,Micmacs,Liczac,0.42857142857142855
54207743,Micmacs,Michael,0.42857142857142855
54528795,Brotherhood (2011),Brotherhood,0.3888888888888889
54545838,Brotherhood (2011),Brotherhood of Blades,0.42857142857142855
54607179,Brotherhood (2011),Brotherhood of Tears,0.4
54631813,Brotherhood (2011),Fatherhood 101,0.3888888888888889
54799959,To The Wonder,To the Woods,0.3076923076923077
54838412,To The Wonder,The Winter,0.38461538461538464
54846254,To The Wonder,The Winner,0.38461538461538464
54861887,To The Wonder,To the Bone,0.3076923076923077
54869054,To The Wonder,Ace Wonder,0.38461538461538464
54886299,To The Wonder,The Worker,0.38461538461538464
54893193,To The Wonder,We the Workers,0.42857142857142855
54914015,To The Wonder,To the Wonder,0.07692307692307693
54915074,To The Wonder,To the Fore,0.38461538461538464
54915544,To The Wonder,The Border,0.38461538461538464
54918484,To The Wonder,Little Wonders,0.42857142857142855
54919976,To The Wonder,To the Wolf,0.38461538461538464
54923962,To The Wonder,On the Border,0.38461538461538464
54940816,To The Wonder,The Wonderer,0.38461538461538464
54946855,To The Wonder,Boy Wonder,0.38461538461538464
54948845,To The Wonder,The Loner,0.38461538461538464
54958181,To The Wonder,Beyond The Powder,0.4117647058823529
54965000,To The Wonder,My True Gender,0.42857142857142855
54988262,To The Wonder,The Welder,0.38461538461538464
55015516,Ben is Back,The Axe is Back,0.4
55028676,Ben is Back,Abs in Black,0.4166666666666667
55057816,Ben is Back,Men in Black 3,0.35714285714285715
55073888,Ben is Back,Ben Is Back,0.09090909090909091
55074923,Ben is Back,Men in Black 3D,0.4
55076109,Ben is Back,Get You Back,0.4166666666666667
55124766,Ben is Back,Benny Black,0.36363636363636365
55139342,Ben is Back,Tanguy Is Back,0.42857142857142855
55143914,Ben is Back,Black Is Black,0.42857142857142855
55154018,Ben is Back,Beyond and Back,0.4
55155500,Ben is Back,Max Is Back,0.36363636363636365
55173855,Ben is Back,Men in Black 4,0.35714285714285715
55191028,Ben is Back,Men in Black IV,0.4
55200794,Ben is Back,Ten Miles Back,0.2857142857142857
55252441,Ben is Back,Bite Me Back,0.4166666666666667
55401388,Ok Jaanu,Oka Manasu,0.4
55448702,Ok Jaanu,Jaanu,0.375
55459602,Ok Jaanu,OK Jaanu,0.125
55599072,Raw (2017),Ofw 2017,0.4
55780963,Boogie Woogie,Boskie konie,0.38461538461538464
55864679,Boogie Woogie,Boogie Town,0.38461538461538464
55880131,Boogie Woogie,Boogie Stomp!,0.38461538461538464
55909411,Boogie Woogie,Shotgun Boogie,0.42857142857142855
56027281,Bride Flight,Limelight,0.4166666666666667
56028627,Bride Flight,Knife Fight,0.3333333333333333
56035493,Bride Flight,Forbidden Flights,0.35294117647058826
56050240,Bride Flight,Shine Bright,0.4166666666666667
56051400,Bride Flight,Forbidden Flight,0.3125
56057595,Bride Flight,Bloody Fight,0.4166666666666667
56060320,Bride Flight,Secret Flight,0.38461538461538464
56065244,Bride Flight,White Light,0.4166666666666667
56066121,Bride Flight,Lost Flight,0.4166666666666667
56080774,Bride Flight,Stage Fright,0.4166666666666667
56085614,Bride Flight,Bright Flight,0.23076923076923078
56086090,Bride Flight,White Night,0.4166666666666667
56094314,Bride Flight,Final Flight,0.4166666666666667
56094798,Bride Flight,Special Flight,0.42857142857142855
56099579,Bride Flight,Honor Flight,0.4166666666666667
56100068,Bride Flight,Heritage Fight,0.42857142857142855
56110067,Bride Flight,Girl in Flight,0.42857142857142855
56110384,Bride Flight,Dream Flight,0.3333333333333333
56115904,Bride Flight,Swipe Right,0.4166666666666667
56118437,Bride Flight,3rd Night,0.4166666666666667
56121850,Bride Flight,Free Flight,0.25
56122698,Bride Flight,White Fright,0.3333333333333333
56123486,Bride Flight,Polar Flight,0.4166666666666667
56135295,Bride Flight,Blue Night,0.4166666666666667
56135661,Bride Flight,Greenlight,0.4166666666666667
56136204,Bride Flight,Strike Night,0.4166666666666667
56142121,Bride Flight,Bright Night,0.4166666666666667
56142160,Bride Flight,Dark Flight,0.4166666666666667
56148437,Bride Flight,Last Flight,0.4166666666666667
56154320,Bride Flight,Break Night,0.4166666666666667
56158082,Bride Flight,Brake Lights,0.4166666666666667
56160125,Bride Flight,Bad Night,0.4166666666666667
56201609,Bride Flight,Night Flight,0.4166666666666667
56217155,Bride Flight,Solar Flight,0.4166666666666667
56221474,Bride Flight,The Fight,0.4166666666666667
56228025,Bride Flight,Die Flucht,0.4166666666666667
56236988,Bride Flight,Cage Fight,0.4166666666666667
56240410,Bride Flight,Inside Fighter,0.42857142857142855
56245743,Bride Flight,White Knight,0.4166666666666667
56256921,Bride Flight,Bright Light,0.4166666666666667
56258537,Bride Flight,Burning Bright,0.42857142857142855
56314549,Moonlight (2016),Moonlight Love,0.375
56363952,Moonlight (2016),Moonlight Mask,0.375
56422535,Moonlight (2016),Moonlight Sonata,0.375
56567528,Casa De Mi Padre,A Casa de mi Padre,0.2222222222222222
56577835,Casa De Mi Padre,Casa de nadie,0.375
56604070,Casa De Mi Padre,Las manos de mi madre,0.42857142857142855
56737441,Casa De Mi Padre,Las tetas de mi madre,0.42857142857142855
56740606,Casa De Mi Padre,"My Father, Mi Padre",0.42105263157894735
56758131,Casa De Mi Padre,Casa de mi Padre,0.125
57319345,Marina Abramovic: The Artist is Present,Marina Abramovic: artystka obecna,0.358974358974359
57381345,Marina Abramovic: The Artist is Present,Marina Abramovic: A Artista Está Presente,0.1951219512195122
57441678,Marina Abramovic: The Artist is Present,Marina Abramovic: la artista está presente,0.23809523809523808
57469742,Marina Abramovic: The Artist is Present,Marina Abramovic: The Artist Is Present,0.02564102564102564
57508942,Marina Abramovic: The Artist is Present,Marina Abramovic och Brasilien,0.41025641025641024
57510516,In the Name of my Daughter,In the Name of God,0.4230769230769231
57512463,In the Name of my Daughter,P.S.O: In the Name of My Father,0.3870967741935484
57534311,In the Name of my Daughter,In the Name of the Daughter,0.1111111111111111
57544949,In the Name of my Daughter,On the Back of a Tiger,0.4230769230769231
57562248,In the Name of my Daughter,In the Name of the King 3,0.38461538461538464
57578804,In the Name of my Daughter,In the Name of the King III,0.37037037037037035
57579282,In the Name of my Daughter,In the Name of the King 2,0.38461538461538464
57609726,In the Name of my Daughter,In the Name of the Family,0.38461538461538464
57613166,In the Name of my Daughter,In the Name of Ben Hur,0.34615384615384615
57613273,In the Name of my Daughter,In the Time of Hangover,0.34615384615384615
57615280,In the Name of my Daughter,In the Name of Love,0.38461538461538464
57635576,In the Name of my Daughter,In the Name of the Devil,0.38461538461538464
57637588,In the Name of my Daughter,In the Name of All Canadians,0.39285714285714285
57638266,In the Name of my Daughter,In the Name of Your Daughter,0.14285714285714285
57651503,In the Name of my Daughter,In the Name of Jihad,0.38461538461538464
57663854,In the Name of my Daughter,On the Trail of My Father,0.38461538461538464
57665624,In the Name of my Daughter,In the Name of My Daughter,0.038461538461538464
57691746,In the Name of my Daughter,In the Name of the Girl,0.4230769230769231
57694743,In the Name of my Daughter,In the Name of Honor,0.38461538461538464
57701423,In the Name of my Daughter,In the Name of Bavutty,0.34615384615384615
57701708,In the Name of my Daughter,In the Name of Tai,0.38461538461538464
57727867,In the Name of my Daughter,In the Name of the Brother,0.3076923076923077
57736361,In the Name of my Daughter,In the Wake of the Dolphin,0.4230769230769231
57752509,In the Name of my Daughter,In the Name of the Son,0.4230769230769231
57900926,The Human Centipede 2: Full Sequence,The Human Centipede II (Full Sequence),0.10526315789473684
57915374,The Human Centipede 2: Full Sequence,The Human Centipede 2 (Full Sequence),0.08108108108108109
57977991,The Human Centipede 2: Full Sequence,The Human Centipede III (Final Sequence),0.2
58032337,Glee The 3D Concert Movie,Glee: The Concert 3D Movie,0.2692307692307692
58085913,Glee The 3D Concert Movie,Glee: The Concert,0.4
58155502,Glee The 3D Concert Movie,Glee: The Concert Movie,0.16
58163983,Glee The 3D Concert Movie,Glee: The 3D Concert Movie,0.038461538461538464
58773025,Pacific Rim Uprising,Office Uprising,0.4
58783850,Pacific Rim Uprising,Pacific Rim: Εξέγερση,0.42857142857142855
58786844,Pacific Rim Uprising,Pacific Rim 2: Uprising,0.13043478260869565
58810501,Pacific Rim Uprising,Pacific Rim: Maelstrom,0.4090909090909091
58815911,Pacific Rim Uprising,Pacific Rim: Uprising,0.047619047619047616
58830639,Pacific Rim Uprising,Pacific Rim: Troi Day,0.38095238095238093
58835508,Pacific Rim Uprising,Pacific Rim: Ha'mered,0.42857142857142855
58844118,Pacific Rim Uprising,Pacific Rim: Kapina,0.35
58872139,Pacific Rim Uprising,Pacific Rim: Povstanie,0.4090909090909091
58894292,Pacific Rim Uprising,Pacific Rim 2,0.4
58932583,Pacific Rim Uprising,Pacific Rim: Povstání,0.38095238095238093
58971098,Pacific Rim Uprising,Pacific Rim: La rivolta,0.391304347826087
58974124,Pacific Rim Uprising,Pacific Rim: Rebelia,0.4
59060232,Kindergarten Teacher,The Kindergarten Teacher,0.16666666666666666
59119434,Kindergarten Teacher,Kindergarten Cop 2,0.35
59171175,Kindergarten Teacher,Kindergarten,0.4
59547883,The Black Power Mix Tape: 1967-1975,The Black Power Mixtape 1967-1975,0.08571428571428572
59926649,All the Boys Love Mandy Lane,All the Gold You Can Eat,0.42857142857142855
60040120,Tag Along: The Devil Fish,The Tag-Along: Devil Fish,0.36
60198150,Tag Along: The Devil Fish,The Tag-Along: The Devil Fish,0.1724137931034483
60247543,Tag Along: The Devil Fish,The Tag Along: Devil Fish,0.32
60362981,The Take (2016),The Take Down,0.4
60706746,"Tinker, Tailor, Soldier, Spy",Tinker Tailor Soldier Spy,0.10714285714285714
60802980,Picture Me,A Picture of Me,0.3333333333333333
60840224,Picture Me,Excuse Me,0.4
60852061,Picture Me,Picture,0.3
60876621,Picture Me,Doctor Me,0.4
60878557,Picture Me,Picture Society,0.4
60890074,Picture Me,Picture 4,0.2
60897203,Picture Me,Picture Start,0.38461538461538464
60906224,Picture Me,Picture Cars,0.3333333333333333
60914788,Picture Me,Picture Day,0.2727272727272727
60920243,Picture Me,Bite Me,0.4
60961133,Picture Me,Picture Perfect,0.4
60995053,Picture Me,Pictures of Us,0.42857142857142855
60997279,Picture Me,Signature Move,0.42857142857142855
61586668,Love is All You Need,Love is all you need,0.15
61587398,Love is All You Need,Love Is All You Need,0.05
61607602,Love is All You Need,Love Is All You Need?,0.09523809523809523
61744225,Love is All You Need,Love is what we need,0.4
62115948,Godzilla (2014),Godzilla 3D,0.4
62170095,Godzilla (2014),Godzilla 2,0.3333333333333333
62184357,Godzilla (2014),Godzila 2,0.4
62316859,Venom (2018),Venom 2,0.4166666666666667
62534050,Red Lights (2012),Red Lights,0.4117647058823529
62945418,Why Don't You Play in Hell,Why Don't You Play in Hell?,0.037037037037037035
62951369,Why Don't You Play in Hell,Why Didn't You Say So,0.4230769230769231
62988472,Why Don't You Play in Hell,Why Don't You Just Die!,0.38461538461538464
63039560,Under the Skin (2014),Under the Sky,0.42857142857142855
63090370,Under the Skin (2014),Under the Bed 2,0.42857142857142855
63109284,Under the Skin (2014),Under the Skin of Design,0.375
63113359,Under the Skin (2014),Under the Sand,0.42857142857142855
63122897,Under the Skin (2014),Under the Skin,0.3333333333333333
63137016,Under the Skin (2014),Under the Pines,0.42857142857142855
63200371,Under the Skin (2014),Under the Rainbow,0.42857142857142855
63204060,Under the Skin (2014),Under the Sun,0.42857142857142855
63204183,Under the Skin (2014),Under the Same Roof,0.42857142857142855
63211445,Under the Skin (2014),Under the Same Sun,0.42857142857142855
63268326,Father of My Children,For the Love of Children,0.375
63269577,Father of My Children,Hitler's Children,0.42857142857142855
63275455,Father of My Children,For My Children,0.3333333333333333
63284475,Father of My Children,Water Children,0.38095238095238093
63287020,Father of My Children,Land of My Children,0.23809523809523808
63288278,Father of My Children,The Town's Children,0.42857142857142855
63289530,Father of My Children,Rather to be Chosen,0.42857142857142855
63303764,Father of My Children,Eat Your Children,0.42857142857142855
63319649,Father of My Children,Chekhov for Children,0.42857142857142855
63326655,Father of My Children,Death of a Child,0.42857142857142855
63328662,Father of My Children,Father Ivan and His Children,0.39285714285714285
63353141,Father of My Children,The Boxcar Children,0.42857142857142855
63373993,Father of My Children,The Dream Children,0.42857142857142855
63386054,Father of My Children,Not for Children,0.42857142857142855
63413003,Father of My Children,The Wild Children,0.42857142857142855
63415677,Father of My Children,Other People's Children,0.391304347826087
63459181,Father of My Children,The Lost Children,0.42857142857142855
63464473,Father of My Children,All My Children,0.42857142857142855
63646175,Flatliners (2017),Flatliners,0.4117647058823529
64284346,Iceman (2014),Iceman 2 3D,0.38461538461538464
64510591,Iceman (2014),Iceman 2,0.38461538461538464
64512308,Into The Storm,The Story,0.42857142857142855
64525888,Into The Storm,Into the Mind,0.42857142857142855
64526863,Into The Storm,Into the Spiral,0.3333333333333333
64527074,Into The Storm,Into the Haven,0.42857142857142855
64529748,Into The Storm,To the Stars,0.42857142857142855
64535196,Into The Storm,Into The Anthill,0.375
64543217,Into The Storm,Into the Sky,0.35714285714285715
64547702,Into The Storm,Into the Dark,0.35714285714285715
64550314,Into The Storm,In the Stream,0.42857142857142855
64559933,Into The Storm,Eye of the Storm,0.375
64565523,Into The Storm,Strength of the Storm,0.42857142857142855
64577278,Into The Storm,Into the Void,0.35714285714285715
64581523,Into The Storm,Into the Pit,0.42857142857142855
64584933,Into The Storm,Inside Story,0.42857142857142855
64589380,Into The Storm,Into the Flame,0.42857142857142855
64598279,Into The Storm,Into the Gyre,0.35714285714285715
64605235,Into The Storm,Into the Game,0.42857142857142855
64606362,Into The Storm,Into the Red,0.42857142857142855
64608332,Into The Storm,Into the Night,0.42857142857142855
64621203,Into The Storm,Into the Sea,0.35714285714285715
64621224,Into The Storm,Land of the Story,0.4117647058823529
64649202,Into The Storm,Into the Storm,0.07142857142857142
64652811,Into The Storm,Into the Wind,0.42857142857142855
